34147	1.815135	1.359721	1
56614	3.494118	0.803838	1
4510	5.689267	0.430100	2
70098	12.397277	0.381066	1
21507	0.423144	1.466580	2
30374	7.460818	0.303921	3
65751	8.689255	0.230312	1
56585	0.702017	0.854556	1
67499	11.581325	1.151001	1
54186	1.545105	1.266364	1
78360	16.287333	0.883928	1
5818	0.000000	0.634826	2
35277	3.710311	0.696392	1
52573	10.926396	0.784867	3
11726	9.376392	0.877615	2
23540	5.339605	1.141260	3
5774	0.000000	0.464368	2
19667	9.368706	0.270368	3
12769	7.640050	1.075373	2
4850	0.527094	0.810207	2
47742	10.533536	0.724954	3
33018	8.236597	1.682987	3
8311	6.696625	1.300128	2
22159	11.149820	1.113689	3
35920	10.056789	0.302697	3
8082	4.408778	0.676389	2
9942	0.000000	0.008518	2
64281	6.263859	1.653571	1
67199	7.873579	0.741286	1
30333	11.094347	1.205503	3
27129	1.690870	0.323004	1
8281	4.249268	0.241214	2
5016	1.905616	1.603260	2
27454	10.772301	0.175785	3
64441	4.020520	1.077578	1
44092	12.333565	0.648232	3
52208	5.089030	0.253342	1
25116	5.167334	1.382085	1
38312	7.196265	0.001418	3
35721	5.077939	0.925275	3
23826	4.081127	1.586919	1
32953	8.489529	0.638230	3
20947	10.906393	1.130289	3
8513	2.049610	0.531940	2
13385	0.000000	0.834053	2
38516	10.315723	0.488216	3
38981	6.067338	1.382090	3
40720	11.661676	0.647957	3
75490	8.034203	1.242379	1
73278	11.115308	0.436013	1
33448	2.232606	0.155895	1
6255	0.770619	0.115983	2
23861	11.674463	1.118414	3
45066	11.638764	0.212466	3
36993	10.828979	1.482838	3
38900	10.236796	1.438727	3
38701	8.145446	1.184666	3
34798	10.409820	1.117343	3
38633	5.516761	0.350257	1
76039	15.531927	0.758786	1
36364	5.277441	0.373952	1
0	0.438184	0.213583	2
22956	0.000000	1.274922	2
13	2.203090	1.197722	2
7186	3.533845	1.453124	2
36628	2.182978	1.087781	1
53488	0.427177	0.471323	1
14468	4.423736	1.503412	2
68916	11.154756	1.597351	1
8355	0.000000	1.068439	2
37525	8.661240	0.910870	3
8479	5.276732	1.453876	2
31343	7.449320	1.344958	3
73780	11.650504	1.593996	1
66056	7.135299	1.433546	1
50737	2.367324	0.238422	1
7567	0.801288	0.736005	2
32389	13.173604	1.295121	3
19142	10.746039	0.352839	3
22845	11.333368	1.530993	3
4954	5.970032	0.246579	2
8462	2.729853	0.151892	2
71761	7.507213	1.485991	1
25942	7.578214	1.238265	3
25636	8.818790	0.478264	3
33745	11.093911	0.701263	3
9442	1.894137	1.501065	2
9791	3.876241	0.144864	2
11436	4.201208	0.511400	2
9078	5.835380	0.039063	2
9729	0.000000	1.341608	2
60001	3.359219	0.857009	1
26383	4.354956	1.606348	1
24175	9.591354	0.827953	3
14607	1.671707	0.678523	2
34133	5.361223	1.151120	1
11100	0.837288	0.305899	2
45617	2.364542	0.914597	1
54716	3.421904	0.034684	1
35131	3.588914	1.414655	1
26279	6.233435	0.316932	3
46927	4.000538	0.625156	1
32528	8.025855	1.133934	3
12294	2.504556	0.520645	2
53356	2.412327	0.953467	1
57974	4.869462	1.690979	1
29936	8.850047	0.117999	3
33933	9.460565	0.716848	3
30274	3.790088	1.613704	1
4353	1.465334	1.670506	2
22000	6.490516	0.917867	2
37573	7.158147	0.357675	3
51631	7.128188	0.626739	1
16691	15.978801	1.668924	3
9457	4.202290	0.568284	2
11270	1.428252	1.346648	2
70833	11.038564	0.490116	1
6767	1.789825	0.511239	2
38657	10.545782	0.204166	3
74047	11.531229	1.305369	1
16611	4.432301	1.496223	2
36665	8.173500	0.220266	3
38750	11.793859	1.438261	3
73344	13.726100	0.960032	1
39268	12.460685	1.665328	3
41766	10.897717	0.856972	3
21333	11.504623	0.631867	3
30361	9.091290	1.419173	3
29326	7.246895	0.350344	3
64768	5.204721	0.443288	1
12103	5.918639	0.574091	2
15680	2.047325	1.226229	2
47370	6.123580	1.136170	3
49634	11.058266	1.607900	3
26590	10.060937	0.803747	3
33658	1.966230	1.665278	1
38550	10.989099	0.299776	3
9242	3.837778	1.461932	2
11612	5.683022	1.404298	2
4851	5.496306	1.351952	2
12011	3.310029	0.098192	2
19045	10.736185	1.567744	3
51354	12.419783	0.997424	3
42837	2.662613	1.283750	1
68552	8.066911	0.019460	1
68371	11.014939	0.745317	1
74831	12.972671	1.076243	1
58658	13.977321	0.270751	1
29924	10.291041	1.429176	3
67750	10.327936	1.312803	1
38361	8.596414	0.235215	3
8083	0.640824	1.439351	2
29627	7.672351	1.142039	3
30897	12.899309	1.146148	3
7842	8.595757	0.796593	2
7306	4.128475	0.611986	2
12383	3.177529	1.423738	2
43828	4.920287	0.990822	1
74858	10.194212	0.750073	1
74885	6.493837	0.993607	1
41376	13.486852	0.374918	3
22637	1.658635	1.676100	1
58133	3.072147	0.664072	1
42143	3.193224	1.422797	1
17714	4.162567	1.356678	2
6222	1.926438	1.048862	2
51873	9.271488	1.109535	3
50665	8.652312	1.059933	3
41471	1.481663	0.268360	1
75999	5.923709	0.310702	1
80495	15.690931	1.299193	1
12001	8.304290	0.990707	3
9933	0.000000	0.956159	2
16614	3.594178	1.036383	2
66608	3.982115	1.614268	1
2596	0.000000	1.419277	2
0	5.731375	1.426413	2
33386	3.046059	0.920448	1
12315	3.993188	1.602279	2
55461	9.656338	1.174466	3
25942	9.158415	1.572819	3
56875	7.585214	1.380400	3
45253	8.620311	1.034431	3
14068	6.264108	1.200689	2
45785	11.529651	1.264557	3
14365	0.000000	1.621000	2
38835	1.594133	0.331873	1
35699	3.095508	1.310981	1
50361	3.214067	1.039013	1
39584	10.980665	0.645301	3
27284	9.309291	1.069264	3
41912	2.552425	1.695929	1
14111	0.000000	0.696525	2
9741	0.325218	1.396972	2
5953	5.040039	0.143018	2
34532	12.056475	0.628719	3
0	2.729779	0.007414	2
15408	0.830521	1.670588	2
36131	3.603873	1.224795	1
78350	14.668420	0.965311	1
29642	6.925714	0.230305	3
15618	1.734598	0.016556	2
31965	12.067305	0.759726	3
25202	1.595934	0.362705	1
74177	11.503367	0.719211	1
65761	5.514995	1.237777	1
42065	6.143417	0.705693	1
31722	12.445500	1.607341	3
25329	13.278351	1.456068	3
10227	2.503859	1.275087	2
4181	2.677576	1.022663	2
25096	0.000000	1.067541	1
27020	0.000000	0.913346	1
11917	5.255653	1.188818	2
37753	7.692537	0.698572	3
14909	2.272527	1.101559	2
13222	0.000000	0.127805	2
37495	11.716543	0.149242	3
21285	10.836694	1.502191	3
0	2.006579	0.146432	2
10510	0.000000	0.454062	2
48848	0.076534	0.859423	1
4122	3.782446	1.370794	2
50923	1.839933	0.366643	1
70383	9.741584	0.336810	1
44174	10.163124	0.491061	3
4454	0.468388	0.318543	2
41064	3.367632	1.486837	1
41090	10.995196	0.779947	3
37218	3.190631	0.218004	1
10864	2.829899	0.694614	2
50010	11.737914	0.207914	3
12066	3.243489	0.273367	2
26235	9.555878	0.554973	3
16392	2.330773	0.341749	2
5838	0.000000	1.538083	2
23325	2.639938	1.043917	1
12558	8.337203	0.576441	2
72817	10.104848	0.261660	1
70504	10.827158	0.286149	1
43423	9.800835	0.944177	3
53083	2.305364	1.643929	1
46594	11.065975	1.423041	3
36960	8.691376	1.208821	3
55936	2.722849	0.875560	1
35582	8.589836	1.583514	3
24868	9.842331	1.589313	3
81533	12.960396	0.562202	1
54682	1.761589	0.626447	1
69270	15.170804	0.377131	1
11504	3.900728	0.371492	2
620	1.505419	1.400769	2
8695	0.000000	0.978270	2
51755	4.303397	0.248213	1
11792	3.756429	0.799141	2
77950	12.125369	0.962883	1
67604	10.057415	0.695483	1
35621	10.069954	0.593941	3
8483	0.000000	1.294923	2
31827	10.441808	1.230808	3
54508	12.167721	1.097328	3
76459	11.459382	0.171663	1
41880	11.368565	0.952738	3
7775	4.894178	0.298336	2
81681	10.879266	0.187433	1
69683	12.342711	1.573511	1
25204	0.997918	1.040016	1
36657	2.215085	1.511649	1
11845	2.245068	0.386179	2
17330	5.414184	0.889825	3
5123	4.880284	1.230938	2
37547	2.286843	0.223882	1
5528	6.689272	0.919509	2
58475	8.560727	1.080701	1
51732	11.970693	0.192435	3
27132	5.797930	0.470579	1
16321	1.155605	0.375293	2
2613	1.677073	1.671272	2
41346	9.584348	0.995595	3
31577	10.376159	1.229575	3
61655	6.466197	1.549920	1
10420	0.000000	0.501435	2
30499	8.964201	0.902710	3
9980	0.050048	0.421440	2
15286	3.846451	1.465115	2
27585	8.145404	1.197776	3
58919	8.760766	1.142363	1
67968	10.442211	0.111010	1
27961	1.282587	0.548936	1
44523	5.862410	0.702085	3
32745	3.463664	0.472938	1
71459	8.142741	0.119797	1
20428	5.545946	0.776272	2
17125	1.425762	0.889215	2
12686	0.968271	1.601519	2
10900	0.000000	1.543951	2
36144	6.875684	1.683322	3
37638	7.054203	0.170146	3
71389	8.214541	1.340981	1
23050	12.046233	0.922759	3
12164	2.538261	0.321813	2
35045	11.709309	0.659863	3
32580	5.737767	0.525927	3
51608	2.701037	0.623089	1
45015	3.803832	0.736689	1
476	10.161921	0.012121	2
15595	0.143760	0.727061	2
49974	1.905440	1.442929	1
29570	12.620667	0.124308	3
39039	12.593179	1.287990	3
6509	5.878914	0.504819	2
40673	6.472288	1.546559	3
40357	11.614638	1.253677	3
12752	3.210755	0.729478	2
69931	5.523019	0.399995	1
29397	3.519852	0.525725	1
57694	2.723223	1.610436	1
71695	8.378590	1.695050	1
15430	4.605726	0.171090	2
9615	6.038421	1.373150	2
11843	1.371648	0.528891	2
70648	11.115741	1.405094	1
69412	7.355447	1.570086	1
37452	9.751787	0.237061	3
11418	6.307743	0.084203	2
71723	15.956966	1.571503	1
71390	11.857802	1.654379	3
15475	4.894453	0.604206	2
8847	0.336689	0.979474	2
26904	13.050604	1.671811	3
33501	11.625967	1.047738	3
43757	2.289948	0.559272	1
46392	8.962588	1.661798	3
42523	7.938428	1.219903	3
24253	12.148966	1.684224	3
62415	9.961341	0.928752	1
0	4.116225	0.794425	2
59927	9.206267	1.434961	1
43138	9.602608	1.634320	3
28565	12.082328	0.642900	3
74414	19.150446	0.834684	1
68136	8.145094	1.214678	1
61342	11.887667	1.322285	1
21007	10.429098	0.858303	3
63161	12.799948	1.450298	1
496	0.366896	1.562649	2
7427	0.000000	0.655184	2
42505	2.180860	1.126246	1
64255	3.465490	0.353162	1
8170	1.870403	0.687170	2
73517	16.055327	0.540569	1
43041	9.272844	1.561566	3
66429	10.292509	0.485145	1
72311	10.500601	0.864862	1
72468	12.226447	0.096879	1
23014	7.672396	0.242949	3
72528	10.718037	0.101817	1
31521	10.409278	0.051787	3
67065	12.914983	0.920359	1
7509	0.000000	0.487948	2
21853	11.791695	0.996018	3
56614	2.040090	0.079690	1
25411	8.669642	0.654418	3
48611	4.481698	0.507651	1
15630	8.588031	0.558395	2
7217	6.388572	0.480977	2
17451	0.000000	1.387220	2
29749	4.821964	1.060430	3
63109	10.448589	1.062080	1
44694	1.814567	0.341587	1
18696	0.000000	0.193492	2
35481	9.247983	0.010152	3
9580	1.277075	1.248054	2
64337	11.063947	0.834306	1
27793	0.196104	1.275795	1
17167	5.905399	1.454079	2
73593	7.315172	1.625067	1
44491	2.758830	1.153742	1
74987	12.439640	0.171196	1
34728	7.580705	0.095038	3
39376	10.778896	0.690985	3
29508	9.192690	0.700093	3
7238	0.000000	1.078055	2
26132	12.348451	0.388411	3
28507	8.419721	1.522312	3
70145	11.491267	0.086064	1
40897	10.859224	1.390355	3
18457	2.993073	1.501938	2
52822	1.395809	1.686762	1
70406	9.966555	0.510676	1
72951	5.698864	1.607055	1
72987	10.441132	0.465063	1
475	3.921615	1.667411	2
75594	12.844446	1.271508	1
18417	10.224206	0.598305	3
71586	10.250252	1.512109	1
10188	2.453571	1.356686	2
22299	9.556518	0.314339	3
34858	3.860784	0.004750	1
82060	10.613344	1.428919	1
49147	10.220571	0.906256	3
2936	3.604520	0.693608	2
2263	2.184742	0.196480	2
30539	11.649461	0.994683	3
63845	12.507422	0.361733	1
54962	8.777870	1.648998	3
11452	2.796480	1.414799	2
70627	12.833031	0.199179	1
27442	9.896639	0.366482	3
26391	11.058011	0.947672	3
5898	2.012493	1.194192	2
34145	12.303792	1.272222	3
59933	7.268392	1.351811	1
19036	5.656412	1.134502	2
24455	14.177676	1.374494	3
11808	1.975195	1.649436	2
23682	3.073602	0.494628	1
33444	3.884679	0.173405	1
29520	1.731556	0.006422	1
31146	12.849948	1.578077	3
25229	3.127218	1.546727	1
10937	4.822235	0.200808	2
38495	7.651434	1.473997	3
12653	5.644662	1.257834	2
62442	3.904399	1.345469	1
48496	10.536697	1.146183	3
22034	3.588106	0.365087	1
33007	3.262392	1.686186	1
16708	3.800530	0.660877	2
69128	8.347918	0.340327	1
38974	0.013850	0.653536	1
19013	2.249578	0.111610	2
46499	0.032752	0.848934	1
12534	1.451293	0.104162	2
12453	7.014436	0.263083	2
75001	11.311308	0.097608	1
75253	10.987939	0.787602	1
24612	0.000000	1.553314	2
31461	12.275022	0.901997	3
69481	5.535012	0.348507	1
38845	10.385915	1.511119	3
13210	3.929412	1.109536	2
23394	3.107659	0.805883	1
6059	3.531693	1.695783	2
31599	10.431012	0.390993	3
12041	1.712943	1.073475	2
53307	5.889317	0.035749	1
23557	1.549799	0.056989	1
7616	1.163232	1.361449	2
58433	1.741651	0.133722	1
16554	4.074017	1.641571	2
27533	2.997419	1.592338	1
67524	10.441507	1.628000	1
34681	10.488251	0.198172	3
61483	10.944137	0.355853	1
38813	7.822189	0.340304	3
69379	10.919931	1.353767	1
36037	10.737625	0.414311	3
46474	8.857010	0.532931	3
73779	9.120070	0.217121	1
33616	14.583892	1.581169	3
57308	10.454068	1.362794	1
49727	12.318258	0.404042	3
36343	9.965378	0.579931	3
11823	3.648080	0.486563	2
22120	11.299608	0.742507	3
15509	3.003664	1.414284	2
71658	9.941775	0.113047	1
73280	10.500173	0.336445	1
8674	6.585586	1.429538	3
30547	10.011509	0.221975	3
45193	10.796319	1.065846	3
70714	5.564948	0.590570	1
41907	12.129778	0.104136	3
31772	4.086321	1.442410	1
70271	10.696942	1.068676	1
4360	1.492103	0.895108	2
52363	4.938668	1.565230	1
22708	2.000242	1.681827	1
20929	11.157527	0.772457	3
18075	8.826782	1.097239	3
11299	5.096086	1.549575	2
65572	6.400534	0.600559	1
15965	0.000000	0.327775	2
8290	0.286406	0.803286	2
8677	2.842708	1.161467	2
68398	4.396377	0.392017	1
30385	9.673170	0.988397	3
36846	7.055282	1.198243	3
35384	9.820966	1.561142	3
31147	3.243090	1.168547	1
56332	3.663446	0.718468	1
19509	1.675873	0.812335	2
70572	7.185923	1.317576	1
11637	11.419855	0.993446	3
73233	11.939198	0.126552	1
32845	8.516636	0.537405	3
10567	0.000000	0.329226	2
2397	2.889366	0.180170	2
7312	0.550200	0.360817	2
7178	1.011828	0.376227	2
53459	6.745012	0.647819	3
74073	11.321147	0.115442	1
24037	14.502315	1.197624	3
24782	11.709254	1.333208	3
13884	1.516375	1.174462	2
40526	6.585054	1.028778	3
11847	6.268259	0.443852	3
54508	1.969037	0.583654	1
34161	10.212890	0.197041	3
56073	2.937275	1.548506	1
16280	4.338218	1.367973	2
64915	7.793058	0.063545	1
26649	0.000000	0.291795	1
43874	1.956919	0.808781	1
40035	3.409855	0.335581	1
73013	7.845402	0.534038	1
6709	2.996608	1.132868	2
43226	12.029695	0.898307	3
9643	0.255906	1.348224	2
52349	9.347977	1.129045	3
39390	7.805387	1.193634	3
51317	7.876428	0.618089	3
48028	4.192579	1.675795	1
76447	9.811591	0.106183	1
90759	16.319070	0.964320	1
36589	7.405733	0.406881	3
54220	2.597160	0.717838	1
56360	9.707260	1.365884	3
9071	1.455019	0.224627	2
66618	5.238730	1.160034	1
43393	10.332342	1.297122	3
64160	7.406739	1.344501	1
58738	11.002899	0.765930	3
34215	7.890128	0.812283	3
27792	11.482229	0.421917	3
56104	1.730956	0.075190	1
12085	2.510498	1.657420	2
29113	11.970400	0.965278	3
25566	9.668382	0.785727	3
8816	6.334515	0.263909	2
48109	4.103590	0.645341	1
45364	11.086669	0.852369	3
77066	10.683535	0.015166	1
24630	4.318478	0.170918	1
18480	10.568508	0.117032	3
68161	8.297459	0.482142	1
35182	11.708400	0.473053	3
71713	9.250431	1.547170	1
23438	12.993584	1.380216	3
52148	2.312147	0.701710	1
3274	0.849632	0.428543	2
12414	8.290164	0.063636	2
16215	2.590029	0.605029	2
52733	4.700125	1.685999	1
6414	0.000000	0.711095	2
7900	1.758600	1.021314	2
67597	5.314068	0.600239	1
42880	10.255035	0.040165	3
10194	0.136090	1.102578	2
67362	10.871804	0.681685	1
34649	2.094663	0.210803	1
7889	1.060958	1.269579	2
12570	0.256721	0.180471	2
12187	0.000000	0.952422	2
70337	11.407004	0.397036	1
38984	7.844894	0.347140	3
5240	0.000000	1.298137	2
15478	4.338850	1.098637	2
34866	10.304312	1.366643	3
40554	1.283599	0.937075	1
13862	1.458660	0.640747	2
4270	7.299561	0.488403	2
49731	0.917106	0.761553	1
12769	2.267423	0.097849	2
30714	9.164671	0.020333	3
38909	7.375167	0.560934	3
69193	9.331756	0.583362	1
76092	12.229318	0.513122	1
22599	6.238276	0.847168	3
44599	8.505189	0.884407	3
19770	3.275370	1.122531	2
15247	11.111851	1.285476	3
11403	2.242939	0.207624	2
15169	4.823820	1.012763	2
29270	10.863016	1.610528	3
41101	9.236634	0.551183	3
22980	10.246666	0.185289	3
57126	3.633977	1.604553	1
68625	7.139974	1.268209	1
24478	9.109644	0.091434	3
37305	6.721806	0.339676	3
4769	5.140782	0.011844	2
19524	2.674359	1.376093	2
22016	3.055022	0.190185	1
37663	12.584448	0.797081	3
19349	8.462895	1.313924	3
38242	10.834912	0.326837	3
68405	9.621536	0.780073	1
13854	6.528035	1.643279	2
33767	10.004573	0.864028	3
41792	10.998819	1.230432	3
76444	15.150406	0.555568	1
33268	4.740274	1.159851	1
19679	7.181764	1.564063	2
71108	7.017046	0.760918	1
39641	6.673185	0.268676	3
49681	8.156729	1.599236	3
44962	5.354431	0.396985	3
40395	3.543308	0.554115	1
73527	16.217011	0.539887	1
39505	3.945909	0.007202	1
12663	14.472431	1.131597	3
5572	0.279531	0.798626	2
54813	8.438686	1.106053	1
48552	11.013428	1.587097	3
17495	3.344110	0.415640	2
8706	1.896914	1.247277	2
63110	8.988856	1.643934	1
26771	11.950524	0.124987	3
6399	2.409515	0.276535	2
38890	3.772872	0.094251	1
55862	3.400785	0.940606	1
40249	6.309301	1.292073	3
10464	0.000000	1.198879	2
35941	12.175467	0.028354	3
15512	2.543989	0.959127	2
55747	3.373124	0.203615	1
63138	6.231953	1.045660	1
29473	3.386026	0.089072	1
32975	4.061190	1.660584	1
41839	5.540651	0.651779	1
65467	8.268810	1.364024	1
3509	0.126797	1.203074	2
29603	9.606083	0.987014	3
54708	4.883800	0.648802	1
11175	2.516005	0.600579	2
43571	0.000000	0.516361	1
43487	11.456211	0.728655	3
53219	1.980261	1.100345	1
7454	5.936296	0.277353	2
32300	4.449303	0.594121	1
38332	8.830007	0.705961	3
35051	11.222577	0.461980	3
14132	1.222082	0.134563	2
32601	1.702465	0.124942	1
79123	8.232536	0.753174	1
8064	2.887216	0.849926	2
67951	7.744063	0.902922	1
24496	2.025428	0.944926	1
35307	9.831358	0.960475	3
13054	3.174001	1.501145	2
33337	1.499748	0.571482	1
5440	6.247822	1.349947	2
7731	3.508693	0.387996	2
56902	1.897119	0.392964	1
3671	2.257627	0.174678	2
10394	6.096139	1.121979	2
14741	0.633240	0.475073	2
19502	0.462139	1.635505	2
33833	7.081795	0.276649	3
29333	9.875815	0.381977	3
59993	8.682449	1.687436	1
15785	3.699199	1.600815	2
48676	2.921971	0.151708	1
36146	14.141702	0.291495	3
10613	3.815494	0.181199	2
31647	9.484609	0.058682	3
27774	9.447643	0.729252	3
29868	1.455041	0.605956	1
37289	7.707404	0.532708	3
70060	7.974724	0.315561	1
68953	4.762449	0.166844	1
37248	7.662531	1.239279	3
42308	8.739966	0.518519	3
8921	12.309269	1.325659	3
46954	6.263689	1.610579	3
14333	1.838411	0.904242	2
46562	8.883848	1.282150	3
13859	2.556283	1.177985	2
34934	2.517681	0.486497	1
64809	8.094690	1.101810	1
42980	10.898929	0.390059	3
6097	6.887994	1.036671	2
12068	10.499728	0.820226	3
36115	9.200785	0.446891	3
12364	5.085640	0.982908	2
28765	12.203726	0.653679	3
17548	3.671240	0.780260	2
71434	9.736756	1.539492	1
29665	2.152691	1.030575	1
11575	3.063959	1.265154	2
46350	2.814516	1.133584	1
23331	2.100948	1.197173	1
56728	9.660386	0.338293	3
55653	4.626939	0.610255	1
10914	0.000000	1.592301	2
18077	7.046833	1.513400	2
27164	11.640135	1.587928	3
33754	4.389762	0.323499	1
47115	4.011587	0.436972	1
8700	7.176106	0.892245	2
17775	2.555266	0.375011	2
71157	8.023893	1.007521	1
44096	4.855513	1.412247	1
30492	9.560284	0.335086	3
31021	10.127119	1.617257	3
75287	10.683464	0.239093	1
34235	6.239525	0.515672	3
70968	15.173800	0.006676	1
58731	11.353070	0.406036	1
14391	1.913956	0.436058	2
4661	1.693767	0.966819	2
11586	4.006224	1.024272	2
6216	3.757699	0.133015	2
37576	10.536882	1.250749	3
10060	7.973125	1.175315	2
16193	3.415767	1.331911	2
48606	9.648634	1.675853	3
9392	0.916114	0.007036	2
76892	9.957563	1.633755	1
30940	3.555077	0.532862	1
50974	7.678495	0.766969	3
3381	4.325859	1.171999	2
37283	2.656075	1.671342	1
2088	0.000000	0.683044	2
33278	9.142298	1.206504	3
9909	7.439131	1.611855	2
12756	6.524332	1.183367	2
41839	7.544591	1.635755	3
31420	12.457370	0.824796	3
68860	12.349533	1.366186	1
0	6.183683	1.338322	2
62836	7.136695	1.007995	1
42833	10.547278	1.110297	3
77950	11.362179	1.191388	1
33348	3.203457	1.692235	1
49732	10.591371	1.031479	3
44165	9.750636	0.417709	3
10855	5.288762	1.173717	2
14521	7.011330	1.256649	2
7636	5.284154	0.392880	2
69547	10.620415	0.258523	1
37192	10.898412	0.270844	3
10389	2.036461	1.453807	2
18963	8.248469	1.152359	3
15489	6.860550	0.363928	3
5875	1.503572	0.611393	2
24444	8.112278	0.976432	3
16020	4.751480	0.015426	2
67833	7.767084	0.794508	1
43818	2.538908	0.124455	1
47593	4.192633	1.199098	1
13153	9.550394	0.196370	3
8639	5.645152	0.661956	2
54240	0.000000	1.396688	1
73405	11.999662	1.018908	1
32616	1.203529	0.901379	1
35587	11.028612	0.372210	3
32586	7.605433	1.041793	3
26954	8.993022	0.114640	3
23169	3.789053	0.209563	1
8833	6.417594	1.556070	2
29671	13.258246	0.718252	3
18135	2.461397	0.079557	2
62672	8.717108	0.902928	3
11446	2.956195	1.577385	2
8215	0.003841	0.330214	2
48479	9.778656	1.547983	3
67340	10.911316	0.330980	1
23051	3.292361	0.074577	1
77607	14.924049	0.921474	1
44701	10.083312	0.488562	3
11564	8.566010	0.370303	2
32086	9.622744	1.179297	3
13051	3.421018	0.053628	2
55100	12.075035	0.280671	3
59451	2.427862	0.860015	1
30273	12.339839	0.883057	3
8133	6.339141	1.392024	2
3738	6.254690	1.242557	2
71202	11.892932	1.400171	1
31624	9.561214	0.805784	3
84253	15.035742	0.494565	1
21546	10.678285	0.176634	3
14447	0.078533	0.167298	2
45898	9.205722	0.382596	3
20759	8.759195	0.762542	3
8649	4.756777	0.264012	2
10687	6.485621	0.921693	2
59455	8.078292	1.327051	1
43348	11.667105	1.195028	3
66310	11.549197	0.461880	1
68214	11.283848	0.247452	1
45190	0.000000	0.574823	1
30563	10.299230	0.640683	3
11841	6.144186	0.864314	2
30521	9.938879	1.030755	3
7301	4.832361	0.181042	2
59695	3.414827	0.418769	1
34698	11.003809	1.013604	3
42008	13.750699	1.274366	3
24978	10.892898	1.205134	3
6788	1.864085	1.023908	2
37735	10.105950	1.600245	3
25102	10.774860	1.370933	3
21368	1.064333	1.101488	2
52237	9.645228	0.453393	3
59675	6.004636	0.287210	1
28082	7.896809	1.639186	3
76269	3.935093	0.413433	1
6198	1.903029	1.116923	2
52314	9.088931	1.190654	3
66656	10.018859	1.425229	1
73146	10.705942	1.539236	1
8243	1.970462	0.697125	2
46843	2.339807	0.975355	1
50017	11.360242	0.967312	3
28429	4.251288	1.629074	1
25447	7.437715	0.857751	3
52851	14.137291	1.282956	3
27833	2.413715	1.607796	1
12225	11.304464	0.384577	3
59529	8.080121	1.321865	1
11079	10.941459	0.040268	3
71835	1.864213	0.411351	1
3288	8.620748	0.837723	2
28127	9.578516	0.647070	3
21703	10.423277	1.342358	3
64201	12.953419	1.137774	1
32062	9.308479	0.797931	3
85925	18.603481	1.421174	1
9521	2.756428	1.116328	2
23033	11.698453	1.598634	3
49773	4.773035	1.136214	1
69301	12.046182	1.178031	1
6810	0.468450	0.203967	2
38183	7.735175	1.460028	3
24379	9.068392	1.012968	3
25884	3.962781	1.252317	1
14232	0.000000	1.056891	2
17493	0.605258	1.586279	2
37362	3.167758	0.483661	1
30688	7.561208	0.204529	3
47176	1.754935	0.818606	1
42631	8.582585	0.340018	3
7862	0.070987	0.460998	2
29503	7.482621	0.449670	3
13504	0.000000	0.961413	2
39004	13.661516	0.417869	3
7955	1.924503	1.168085	2
29570	2.280985	1.062065	1
5747	3.385843	1.454619	2
28892	10.062985	1.583117	3
7555	1.931318	1.420013	2
15725	1.479995	1.471124	2
9857	1.642566	1.616737	2
50460	7.739201	1.135521	3
